id,station_type,station.tele_station_name.th
1248018074,tele_waterlevel,ปตร.ปลายคลองบางซอ (ทุ่งเจ้าเจ็ด)
1247998333,tele_waterlevel,บ้านห้วยสัก
1247998338,tele_waterlevel,บ้านแม่แตง
1248004556,tele_waterlevel,บ้านวังชิ้น
1247993396,tele_waterlevel,สะพานบ้านลาด
1248008583,tele_waterlevel,อ.เมืองน่าน (N.1)
1248018070,tele_waterlevel,ลำน้ำพุง
1248007756,tele_waterlevel,สะพานบ้าน กม.29 อ.เบตง จ.ยะลา
1248017521,tele_waterlevel,สะพานพญาอาทิตราช
1248018045,tele_waterlevel,สะเดา
1247917946,tele_waterlevel,บ้านแม่ขรี
1247999024,tele_waterlevel,บ้านวังหมัน
1248017959,tele_waterlevel,กบินทร์บุรี
1248017497,tele_waterlevel,สะพานแม่น้ำงาว
1248011312,tele_waterlevel,บ้านเขวา
1248011331,tele_waterlevel,บ้านหินโคนเก่า
1248017893,tele_waterlevel,สะพานข้ามคลองกระบี่ใหญ่ 1
1247911191,tele_waterlevel,บ้านฟากเลย
1248018064,tele_waterlevel,คลองแม่พุง
1248017866,tele_waterlevel,สตึก
1248008584,tele_waterlevel,อ.เวียงสา (N.13A) น้ำน่าน
1248017789,tele_waterlevel,วังสะพุง
1248007767,tele_waterlevel,อาคารสูบน้ำดิบ กปภ. อ.ยะหา จ.ยะลา
1248018145,tele_waterlevel,โพธิ์ประทับช้าง
1248014562,tele_waterlevel,คลองหาดส้มแป้น
1248017964,tele_waterlevel,ปราณบุรี
1248017894,tele_waterlevel,สะพานคลองอิปัน
1247998346,tele_waterlevel,บ้านแม่อีไฮ
1248014590,tele_waterlevel,บ้านมูโน๊ะ
1247998328,tele_waterlevel,สะพานเสตุวารี
1248018113,tele_waterlevel,คลองโสน
1247928713,tele_waterlevel,บ้านหนองนาว
1248017452,tele_waterlevel,ลำน้ำขว้าง (ฝายจ้าว)
1248017708,tele_waterlevel,แม่แตง
1247484577,tele_waterlevel,บ้านแม่หวาน
1248017972,tele_waterlevel,สะพานบ้านเจดีย์งาม
1248011343,tele_waterlevel,บ้านเมืองคง
1248018105,tele_waterlevel,เวียงสระ
1248005297,tele_waterlevel,บ้านพูลทรัพย์
1248018053,tele_waterlevel,สวี 2
1248017697,tele_waterlevel,ชนบท
1248014560,tele_waterlevel,วัดถลุงทอง อำเภอร่อนพิบูลย์ 
1248017529,tele_waterlevel,สะพานคลองสนธิ
1248017790,tele_waterlevel,เมืองเลย
1248007834,tele_waterlevel,แม่น้ำปิงที่ อ.สามเงา (P.12C)
1248007833,tele_waterlevel,ห้วยแม่ตื่นที่ อ.อมก๋อย
1248017870,tele_waterlevel,ท่าวังผา
1248017491,tele_waterlevel,สะพานน้ำขว้าง บ้านร้องแง
1248017536,tele_waterlevel,สะพานคลองวังโตนด
1248017524,tele_waterlevel,สะพานคลองตรอน
1248018142,tele_waterlevel,เด่นชัย
1248011318,tele_waterlevel,บ้านโนนสะอาด
1248017947,tele_waterlevel,บ้านตาก
1248017705,tele_waterlevel,ฮอด
1248017899,tele_waterlevel,ปตร. ห้วยแคน-ท้ายน้ำ
1248008585,tele_waterlevel,อ.เวียงสา (N.75)  น้ำว้า
1247999056,tele_waterlevel,บ้านทานตะวัน
1248014609,tele_waterlevel,บ้านวังครก
1248017793,tele_waterlevel,ไทรโยค
1248017493,tele_waterlevel,สะพานน้ำว้า บ้านน้ำว้า
1248004567,tele_waterlevel,บ้านเมืองมาย
1244821589,tele_waterlevel,สวรรคโลก
1248017971,tele_waterlevel,สะพานบ้านต๋ำ
1247999040,tele_waterlevel,ต.ตาดกลอย
1248017704,tele_waterlevel,สันทราย
1248005131,tele_waterlevel,สะพานน้ำแม่ขาน
1247998326,tele_waterlevel,บ้านน้ำโค้ง
1248017472,tele_waterlevel,ห้วยแม่แจ่ม
1247999026,tele_waterlevel,บ้านท่าไผ่
1248018094,tele_waterlevel,เมืองพังงา
1247906593,tele_waterlevel,บ้านท่าประดู่
1248011321,tele_waterlevel,บ้านท่ามะปรางค์
1248017636,tele_waterlevel,สะพานห้วยน้ำฮวย
1248017695,tele_waterlevel,บ้านเขว้า
1248017920,tele_waterlevel,สะพานข้ามห้วยสมอ
1248017712,tele_waterlevel,เมืองเชียงราย
1248000074,tele_waterlevel,บ้านเขานางบวช
1248014577,tele_waterlevel,บ้านฉลุงเหนือ
1248017638,tele_waterlevel,สะพานห้วยมุก
1248004584,tele_waterlevel,บ้านแม่คำหลักเจ็ด
1248017949,tele_waterlevel,สะพานลานดอกไม้
1247928818,tele_waterlevel,บ้านดอนสลี
1248004554,tele_waterlevel,บ้านทุ่งหนอง
1246562374,tele_waterlevel,บ้านใต้
1247995842,tele_waterlevel,สะพานน้ำแม่สรวย
1248000100,tele_waterlevel,บ้านขุนซ่อง
1248018144,tele_waterlevel,บางระกำ
1248017696,tele_waterlevel,เมืองชัยภูมิ
1248017912,tele_waterlevel,สะพานข้ามคลองท่าแพ
1248004561,tele_waterlevel,บ้านปางสา
1248018050,tele_waterlevel,มะนัง
1248004566,tele_waterlevel,บ้านดอนชัย
1248017933,tele_waterlevel,เมืองแม่ฮ่องสอน
1248017891,tele_waterlevel,สะพานเขานางบวช
1247897445,tele_waterlevel,บ้านวังตะเคียนทอง
1248017956,tele_waterlevel,ห้วยแม่ลี้
1248004559,tele_waterlevel,บ้านน้ำยาว
1248018086,tele_waterlevel,ด่านช้าง
1247911176,tele_waterlevel,บ้านตาดโตน
1248000067,tele_waterlevel,บ้านโนนสุขภูมิ
1248017537,tele_waterlevel,สะพานคลองปง (คีรีวง)
1248011317,tele_waterlevel,บ้านลาดบัวขาว
1248014616,tele_waterlevel,บ้านท่าจีน
1248017919,tele_waterlevel,สะพานข้ามคลองโมง
1247993383,tele_waterlevel,สะพานรถยนต์ ร.ร.อนุบาลบางสะพาน
1248018141,tele_waterlevel,หนองม่วงไข่
1248017944,tele_waterlevel,เมืองเพชรบุรี
1248017501,tele_waterlevel,สะพานน้ำลำตะคอง
1248013150,tele_waterlevel,ศรีสัชนาลัย
1248000066,tele_waterlevel,อ. กบินทร์บุรี
1248014596,tele_waterlevel,บ้านบางตง
1248000083,tele_waterlevel,บ้านนาแขม
1248017977,tele_waterlevel,บ้านโป่ง
1248017541,tele_waterlevel,สะพานอูทูนอ่อง บ้านสบสาย
1247928821,tele_waterlevel,บ้านโป่ง
1248005124,tele_waterlevel,สะพานแม่ตื่น
1248018127,tele_waterlevel,เถิน
1248011328,tele_waterlevel,บ้านพงสวาย
1248018125,tele_waterlevel,สามเงา
1248018107,tele_waterlevel,วิภาวดี
1248018128,tele_waterlevel,เกาะคา
1247993392,tele_waterlevel,ตลาดท่ายาง
1248017931,tele_waterlevel,สะพานข้ามคลองท่าชนะ
1247947657,tele_waterlevel,บ้านหลวง
1248005289,tele_waterlevel,บ้านดอนใหญ่
1247963690,tele_waterlevel,บ้านตันหยงมัส
1248017888,tele_waterlevel,ทุ่งใหญ่
1247998330,tele_waterlevel,บ้านพันตน
1247923365,tele_waterlevel,บ้านโห้ง
1248017504,tele_waterlevel,สะพานน้ำแม่แจ่ม
1248000088,tele_waterlevel,บ้านฉมัน
1247999046,tele_waterlevel,บ้านวังขอนไม้
1248017945,tele_waterlevel,แก่งกระจาน
1247999052,tele_waterlevel,บ้านหาดไผ่
1248017871,tele_waterlevel,ภูเพียง
1248014610,tele_waterlevel,บ้านทุ่งปราบ
1248017883,tele_waterlevel,แม่น้ำสา
1248017715,tele_waterlevel,แม่สรวย
1248014588,tele_waterlevel,บ้านวังพระเคียน
1248000085,tele_waterlevel,บ้านศรีบัวทอง
1248014605,tele_waterlevel,บ้านหินดาน
1248017500,tele_waterlevel,สะพานน้ำห้วยสำราญ
1248000089,tele_waterlevel,บ้านโป่งโรงเซ็น
1248014594,tele_waterlevel,บ้านเขาปู่
1248005296,tele_waterlevel,ท้ายเขื่อนป่าสักชลสิทธิ์
1248017474,tele_waterlevel,คลองกั้ง
1247993393,tele_waterlevel,ข้างจวนผู้ว่าฯ
1248018095,tele_waterlevel,ท่าสะบ้า
1248017926,tele_waterlevel,สะพานข้ามแม่น้ำยมสายเก่า-ตำบลไกรใน
1248017640,tele_waterlevel,สะพานห้วยปากแซง
1248014567,tele_waterlevel,บ้านหูแร่
1248017516,tele_waterlevel,สะพานน้ำงิม
1248007840,tele_waterlevel,แม่น้ำวังที่ อ.เถิน (W.3A)
1248017909,tele_waterlevel,ปตร. บ้านตับเต่า-ท้ายน้ำ
1247911192,tele_waterlevel,บ้านแก่งบง
1248011339,tele_waterlevel,บ้านท่าบอแบง
1248017961,tele_waterlevel,นาดี
1248017509,tele_waterlevel,สะพานน้ำคลองแม่สอย
1248017512,tele_waterlevel,สะพานพัฒนามิตรภาพแม่น้ำตุ๋ย
1248011336,tele_waterlevel,บ้านคำสำราญ
1248017533,tele_waterlevel,สะพานคลองนางรอง
1248004560,tele_waterlevel,บ้านผาขวาง
1248017514,tele_waterlevel,สะพานน้ำงาว
1247942648,tele_waterlevel,บ้านร่องเคาะ
1248011319,tele_waterlevel,บ้านโนนสาวเอ้
1247999037,tele_waterlevel,บ้านวังโป่ง
1247993382,tele_waterlevel,บ้านช้างแรก
1248018126,tele_waterlevel,แม่พริก
1247928797,tele_waterlevel,บ้านกระเหรี่ยงทุ่งพร้าว
1248007835,tele_waterlevel,ห้วยตากที่ อ.บ้านตาก
1248014572,tele_waterlevel,บ้านหาดใน 
1248018057,tele_waterlevel,สะพานโยธาอำนวยพัฒนา
1246250032,tele_waterlevel,บ้านม่วงป๊อก
1248011335,tele_waterlevel,บ้านโนนสีไคล
1247928866,tele_waterlevel,บ้านท่าเดื่อ
1248018063,tele_waterlevel,สะพานแม่ฟ้าหลวง
1247963709,tele_waterlevel,บ้านน้ำจืด
1248018029,tele_waterlevel,ศรีสาคร
1247993371,tele_waterlevel,บ้านน้ำโจน
1248017498,tele_waterlevel,สะพานแม่ระมาด
1246782377,tele_waterlevel,ห้วยแม่สิน
1248018078,tele_waterlevel,ทุ่งโพธิ์พระยา
1248014615,tele_waterlevel,บ้านท่าแซะ
1247947645,tele_waterlevel,บ้านสหกรณ์ร่มเกล้า
1248007762,tele_waterlevel,สะพานหัวสะพาน อ.บันนังสตา จ.ยะลา
1247993377,tele_waterlevel,บ้านด่านทับตะโก
1248017915,tele_waterlevel,สะพานข้ามคลองกะเปอร์
1248017488,tele_waterlevel,สะพานน้ำยาว บ้านสองแคว
1247947653,tele_waterlevel,บ้านโป่งดิน
1248018062,tele_waterlevel,สะพานมิตรภาพรับร่อ-หินแก้ว
1248007837,tele_waterlevel,ห้วยแม่ท้อที่ อ.เมืองตาก
1248017481,tele_waterlevel,สะพานช้ามแม่น้ำลาว - บ้านโฮ่ง 
1248017510,tele_waterlevel,สะพานน้ำวัง
1247963668,tele_waterlevel,บ้านวังไผ่
1248008582,tele_waterlevel,อ.ท่าวังผา (N.64)
1248017973,tele_waterlevel,สะพานข้ามน้ำอิง (I.17)
1248017962,tele_waterlevel,ประจันตคาม (KGT7A)
1248017462,tele_waterlevel,สะพานคลองพาย
1248007841,tele_waterlevel,แม่น้ำวังที่ อ.สามเงา (W.4A)
1247993364,tele_waterlevel,บ้านบ้องตี้น้อย
1248017517,tele_waterlevel,สะพานน้ำเงิน
1248017918,tele_waterlevel,สะพานข้ามคลองเดียก
1248017716,tele_waterlevel,เชียงแสน
1248017463,tele_waterlevel,สะพานทางเข้าชุมชนบ้านปากซวด
1248007769,tele_waterlevel,สะพานเมืองปัตตานี อ.เมือง จ.ปัตตานี
1248017885,tele_waterlevel,ทุ่งสง
1248017794,tele_waterlevel,ลิ่นถิ่น
1248018033,tele_waterlevel,คลองพรหมโหด
1248014558,tele_waterlevel,สะพานเดชานุชิต
1248017523,tele_waterlevel,สะพานคลองแม่มอญ
1248017519,tele_waterlevel,สะพานน้ำแม่สิน
1248017862,tele_waterlevel,เมืองสุรินทร์
1248004557,tele_waterlevel,บ้านแม่คำมีตำหนักธรรม
1248017487,tele_waterlevel,สะพานแม่น้ำน่าน บ้านเปียงก่อ
1248005106,tele_waterlevel,บ้านคลองมุย หมู่ที่ 13
1248017928,tele_waterlevel,สะพานคลองแม่น้ำเก่า
1248017965,tele_waterlevel,หัวหิน
1248017532,tele_waterlevel,สะพานคลองลำพญาธาร
1248018028,tele_waterlevel,เมืองระนอง
1248014563,tele_waterlevel,บ้านบริดอ
1247963655,tele_waterlevel,บ้านวังไทร
1248017489,tele_waterlevel,สะพานน้ำกอน บ้านพญาแก้ว
1248017787,tele_waterlevel,จะนะ
1248017464,tele_waterlevel,สะพานบ้านสวนปราง
1247543185,tele_waterlevel,คลองพระปรง
1248011332,tele_waterlevel,บ้านคลองหินลับ
1248017490,tele_waterlevel,สะพานแม่น้ำว้า บ้านบ่อหยวก
1248017467,tele_waterlevel,สะพานห้วยน้ำใส
1248017518,tele_waterlevel,สะพานน้ำแม่จั๊ว
1247993378,tele_waterlevel,บ้านหนองไผ่
1248017492,tele_waterlevel,สะพานห้วยน้ำสาย
1248017476,tele_waterlevel,บ้านประดู่
1248017978,tele_waterlevel,สวนผึ้ง
1248017508,tele_waterlevel,สะพานแม่น้ำปิง
1248017455,tele_waterlevel,บ้านตอง
1248017468,tele_waterlevel,สะพานข้ามคลองห้วยกรวด
1248005288,tele_waterlevel,บ้านบุ่งอ้ายเจี้ยม
1248017479,tele_waterlevel,สะพานข้ามห้วยแม่รวม บ้านแม่รวม
1247897437,tele_waterlevel,บ้านหลุมดิน
1248017473,tele_waterlevel,สะพานแม่น้ำลาว
1248017531,tele_waterlevel,คลองเบตง (ชุมชนกุนุงจนอง)
1248005169,tele_waterlevel,สะพานคลองสะตอ
1248017465,tele_waterlevel,สะพานข้ามคลองหวาด
1247897468,tele_waterlevel,บ้านนิคม
1248017535,tele_waterlevel,สะพานคลองจันทเขลม
1248017471,tele_waterlevel,สะพานข้ามแม่น้ำปัตตานี
1247754846,tele_waterlevel,พิชัย
1248017496,tele_waterlevel,คลองแม่รำพัน 1
1248017453,tele_waterlevel,ลำน้ำกูน
1248017484,tele_waterlevel,สะพานน้ำแม่สา
1248017513,tele_waterlevel,สะพานน้ำแม่คะ 
1248017895,tele_waterlevel,สะพานหนองจิก-วังปลา
1248017494,tele_waterlevel,สะพานห้วยแม่ถาบ้านปาหุ่ง
1248018065,tele_waterlevel,สะพานอิงอุดม
1247993390,tele_waterlevel,บ้านโพรงเข้
1248018037,tele_waterlevel,สะพานแม่วงก์
1247999050,tele_waterlevel,ห้วยแม่มอก
1248017879,tele_waterlevel,เมืองอุตรดิตถ์
1248017495,tele_waterlevel,สะพานน้ำมวบ บ้านน้ำมวบ
1248017503,tele_waterlevel,สะพานน้ำแม่ต๋อม
1248017717,tele_waterlevel,ห้วยผาตั้ง
1248014599,tele_waterlevel,ชุมชนประชาบำรุง
1248017927,tele_waterlevel,สะพานข้ามแม่น้ำยมสายเก่า-วัดปากน้ำ
1248017929,tele_waterlevel,สะพานข้ามคลองไชยา
1248018083,tele_waterlevel,เสนา (ทุ่งบางบาล-บ้านแพน)
1248017877,tele_waterlevel,เวียงสา
1248017911,tele_waterlevel,คลองสามบาท บ้านกุดพิมาน
1248017882,tele_waterlevel,ตรอน
1248011338,tele_waterlevel,บ้านวังปลัด
1247928819,tele_waterlevel,บ้านท่าโป่งแดง
1247993395,tele_waterlevel,บ้านเขาน้อย
1247993381,tele_waterlevel,บ้านหนองหญ้าปล้อง
1247993380,tele_waterlevel,บ้านกลาง
1248015746,tele_waterlevel,ฝายละแอ อ.บันนังสตา จ.ยะลา
1247993394,tele_waterlevel,บ้านทุ่งแฝก
1248018054,tele_waterlevel,โรงเรียนวัดโคกโพธิ์สถิตย์
1248000097,tele_waterlevel,บ้านป่าขะ
1248007771,tele_waterlevel,เขื่อนบางลาง อ.บันนังสตา จ.ยะลา
1247490369,tele_waterlevel,บ้านเจดีย์งาม
